user_id,signup_date,country,age,gender,platform,acquisition_channel
U003284,2023-02-26,HK,26,M,iOS,paid_search
U003285,2023-02-26,JP,26,F,Android,organic
U003286,2023-02-26,TW,38,M,iOS,referral
U003287,2023-02-26,TH,35,M,iOS,organic
U003288,2023-02-26,TW,34,M,Android,paid_search
U003289,2023-02-26,MY,43,F,iOS,organic
U003290,2023-02-26,SG,18,F,iOS,email_campaign
U003291,2023-02-26,HK,38,F,Web,paid_search
U003292,2023-02-26,TW,46,F,Android,organic
U003293,2023-02-26,SG,23,Other,Android,paid_social
U003294,2023-02-26,HK,30,F,Android,referral
U003295,2023-02-26,SG,29,F,Android,organic
U003296,2023-02-26,TH,56,F,iOS,referral
U003297,2023-02-26,SG,33,M,Android,referral
U003298,2023-02-26,TW,16,F,Android,organic
U003299,2023-02-26,MY,37,F,Web,referral
U003300,2023-02-26,PH,39,M,Android,organic
U003301,2023-02-26,SG,44,M,Android,organic
U003302,2023-02-26,PH,31,F,Android,email_campaign
U003303,2023-02-26,JP,25,M,iOS,organic
U003304,2023-02-26,TW,35,M,iOS,paid_search
U003305,2023-02-26,JP,26,M,iOS,paid_social
U003306,2023-02-26,HK,52,M,Android,referral
U003307,2023-02-26,ID,45,M,iOS,organic
U003308,2023-02-26,TH,22,F,Android,organic
U003309,2023-02-26,JP,35,F,iOS,referral
U003310,2023-02-26,PH,28,F,Android,organic
U003311,2023-02-26,TH,33,F,Android,email_campaign
U003312,2023-02-26,PH,17,F,Web,paid_search
U003313,2023-02-26,TW,23,F,iOS,paid_social
U003314,2023-02-26,Other,40,M,Web,paid_search
U003315,2023-02-26,HK,38,M,Android,organic
U003316,2023-02-26,TW,26,F,iOS,organic
U003317,2023-02-26,TW,50,M,iOS,organic
U003318,2023-02-26,HK,30,F,Android,paid_social
U003319,2023-02-26,HK,41,F,Android,paid_search
U003320,2023-02-26,SG,37,M,Android,referral
U003321,2023-02-26,TH,38,M,iOS,organic
U003322,2023-02-26,JP,37,F,Android,organic
U003323,2023-02-26,PH,32,F,Android,organic
U003324,2023-02-26,Other,35,M,Android,referral
U003325,2023-02-26,ID,45,M,Android,paid_search
U003326,2023-02-26,TH,33,Other,iOS,organic
U003327,2023-02-26,TH,37,M,iOS,organic
U003328,2023-02-26,TW,25,M,iOS,paid_social
U003329,2023-02-26,TW,42,F,Android,organic
U003330,2023-02-26,TH,31,F,Android,paid_search
U003331,2023-02-26,SG,39,F,Web,referral
U003332,2023-02-26,HK,29,F,iOS,organic
U003333,2023-02-26,PH,34,F,Android,email_campaign
U003334,2023-02-26,MY,42,Other,Android,referral
U003335,2023-02-26,TW,31,M,Android,email_campaign
U003336,2023-02-26,Other,21,M,Android,organic
U003337,2023-02-26,SG,25,M,Android,organic
U003338,2023-02-26,HK,38,M,iOS,organic
U003339,2023-02-26,TW,27,M,iOS,paid_search
U003340,2023-02-26,HK,30,F,Android,paid_search
U003341,2023-02-26,JP,29,F,Android,organic
U003342,2023-02-26,JP,16,F,Android,organic
U003343,2023-02-26,HK,31,F,Android,organic
U003344,2023-02-26,HK,16,F,Android,organic
U003345,2023-02-26,TW,39,Other,Android,paid_social
U003346,2023-02-26,SG,19,M,Android,paid_search
U003347,2023-02-26,Other,20,F,iOS,paid_social
U003348,2023-02-27,HK,32,F,Android,organic
U003349,2023-02-27,MY,40,F,Android,organic
U003350,2023-02-27,TH,31,F,Web,organic
U003351,2023-02-27,HK,26,M,Web,organic
U003352,2023-02-27,Other,26,M,Android,paid_social
U003353,2023-02-27,SG,36,M,Web,paid_search
U003354,2023-02-27,TH,28,M,Android,paid_social
U003355,2023-02-27,TW,21,M,iOS,paid_search
U003356,2023-02-27,TW,38,F,Android,organic
U003357,2023-02-27,TW,31,M,Web,paid_social
U003358,2023-02-27,JP,43,M,iOS,paid_search
U003359,2023-02-27,TH,29,F,Android,referral
U003360,2023-02-27,TW,23,M,iOS,referral
U003361,2023-02-27,TW,33,F,iOS,organic
U003362,2023-02-27,TW,42,M,Android,organic
U003363,2023-02-27,TW,29,F,Android,organic
U003364,2023-02-27,TW,48,F,Android,organic
U003365,2023-02-27,TW,23,M,Web,organic
U003366,2023-02-27,PH,30,M,Android,paid_search
U003367,2023-02-27,MY,33,F,iOS,organic
U003368,2023-02-27,HK,40,F,Android,organic
U003369,2023-02-27,TW,23,M,Android,referral
U003370,2023-02-27,TW,32,M,iOS,paid_social
U003371,2023-02-27,HK,26,F,iOS,paid_social
U003372,2023-02-27,PH,32,F,Android,organic
U003373,2023-02-27,HK,23,M,Android,referral
U003374,2023-02-27,HK,30,M,Android,organic
U003375,2023-02-27,TW,48,M,Android,email_campaign
U003376,2023-02-27,MY,33,M,Web,referral
U003377,2023-02-27,JP,29,F,iOS,referral
U003378,2023-02-27,MY,28,M,Android,paid_search
U003379,2023-02-27,TW,16,M,iOS,referral
U003380,2023-02-27,TW,43,Other,Android,organic
U003381,2023-02-27,HK,16,M,Android,paid_social
U003382,2023-02-27,TW,40,F,Android,organic
U003383,2023-02-27,TW,36,F,Android,organic
U003384,2023-02-27,TW,44,M,Android,email_campaign
U003385,2023-02-27,MY,42,M,iOS,organic
U003386,2023-02-27,ID,17,Other,Android,referral
U003387,2023-02-27,SG,30,M,Web,paid_search
U003388,2023-02-27,PH,30,F,Android,organic
U003389,2023-02-27,TW,23,M,iOS,organic
U003390,2023-02-27,HK,26,F,iOS,paid_search
U003391,2023-02-27,TH,32,M,Android,referral
U003392,2023-02-27,ID,30,M,Android,referral
U003393,2023-02-27,HK,26,F,Android,organic
U003394,2023-02-27,TW,33,F,Web,referral
U003395,2023-02-27,TH,36,M,Android,referral
U003396,2023-02-27,Other,45,F,iOS,paid_search
U003397,2023-02-27,Other,27,F,iOS,paid_search
U003398,2023-02-27,HK,23,F,iOS,organic
U003399,2023-02-27,TH,28,M,Android,paid_social
U003400,2023-02-27,TW,31,F,iOS,paid_search
U003401,2023-02-27,HK,22,M,Web,referral
U003402,2023-02-27,Other,36,M,iOS,referral
U003403,2023-02-27,SG,28,M,iOS,paid_social
U003404,2023-02-27,SG,25,F,Android,organic
U003405,2023-02-27,TW,38,Other,Web,paid_social
U003406,2023-02-27,TW,39,F,Android,referral
U003407,2023-02-27,HK,29,M,iOS,referral
U003408,2023-02-27,TW,16,M,iOS,referral
U003409,2023-02-27,Other,23,F,Web,paid_social
U003410,2023-02-28,JP,30,F,Android,organic
U003411,2023-02-28,Other,18,F,Android,paid_social
U003412,2023-02-28,HK,16,M,Web,organic
U003413,2023-02-28,MY,42,F,iOS,paid_search
U003414,2023-02-28,JP,40,F,Web,referral
U003415,2023-02-28,TH,60,M,Android,referral
U003416,2023-02-28,JP,32,Other,iOS,referral
U003417,2023-02-28,SG,24,F,Android,referral
U003418,2023-02-28,SG,28,M,iOS,referral
U003419,2023-02-28,Other,38,M,iOS,organic
U003420,2023-02-28,PH,32,M,Android,organic
U003421,2023-02-28,TW,41,F,Web,organic
U003422,2023-02-28,MY,26,F,Android,paid_social
U003423,2023-02-28,MY,38,M,Android,referral
U003424,2023-02-28,MY,39,F,Web,organic
U003425,2023-02-28,TW,31,F,Android,organic
U003426,2023-02-28,ID,25,M,iOS,referral
U003427,2023-02-28,ID,42,M,iOS,organic
U003428,2023-02-28,TW,43,F,iOS,email_campaign
U003429,2023-02-28,JP,45,F,Android,organic
U003430,2023-02-28,MY,23,M,Android,referral
U003431,2023-02-28,TW,34,F,Web,paid_search
U003432,2023-02-28,SG,30,M,Android,paid_social
U003433,2023-02-28,TH,35,Other,Android,referral
U003434,2023-02-28,TH,23,M,iOS,referral
U003435,2023-02-28,SG,49,F,iOS,paid_search
U003436,2023-02-28,TW,38,F,iOS,organic
U003437,2023-02-28,TW,16,F,Android,paid_social
U003438,2023-02-28,ID,34,M,Android,organic
U003439,2023-02-28,SG,16,M,Android,referral
U003440,2023-02-28,JP,28,F,iOS,organic
U003441,2023-02-28,HK,48,M,iOS,organic
U003442,2023-02-28,ID,30,F,Android,paid_search
U003443,2023-02-28,TW,29,F,Android,organic
U003444,2023-02-28,TW,17,M,Android,organic
U003445,2023-02-28,HK,16,M,iOS,paid_social
U003446,2023-02-28,TW,36,M,Android,organic
U003447,2023-02-28,MY,28,F,iOS,paid_search
U003448,2023-02-28,HK,29,M,Web,paid_social
U003449,2023-02-28,HK,27,M,iOS,organic
U003450,2023-02-28,ID,30,M,iOS,organic
U003451,2023-02-28,Other,25,Other,iOS,paid_search
U003452,2023-02-28,TW,19,F,Web,paid_social
U003453,2023-02-28,HK,18,F,Web,referral
U003454,2023-02-28,MY,21,M,Android,paid_social
U003455,2023-02-28,HK,34,F,Android,paid_search
U003456,2023-02-28,TW,25,Other,Android,paid_social
U003457,2023-02-28,JP,39,F,Android,paid_search
U003458,2023-02-28,HK,18,F,Android,paid_social
U003459,2023-02-28,TW,33,F,iOS,paid_search
U003460,2023-02-28,ID,40,M,Android,organic
U003461,2023-02-28,JP,19,F,Android,paid_social
U003462,2023-02-28,TW,25,Other,iOS,organic
U003463,2023-02-28,HK,36,F,iOS,paid_search
U003464,2023-02-28,HK,37,F,Android,referral
U003465,2023-02-28,TW,24,M,iOS,paid_search
U003466,2023-02-28,TW,45,M,Web,organic
U003467,2023-03-01,JP,34,F,Web,organic
U003468,2023-03-01,HK,25,F,iOS,referral
U003469,2023-03-01,TW,17,F,Android,paid_social
U003470,2023-03-01,SG,26,M,Android,referral
U003471,2023-03-01,ID,48,F,iOS,referral
U003472,2023-03-01,TW,37,M,Android,organic
U003473,2023-03-01,HK,42,M,iOS,email_campaign
U003474,2023-03-01,JP,31,Other,iOS,paid_social
U003475,2023-03-01,HK,41,M,iOS,referral
U003476,2023-03-01,HK,49,F,iOS,organic
U003477,2023-03-01,TW,38,F,Android,paid_search
U003478,2023-03-01,TH,38,M,iOS,organic
U003479,2023-03-01,JP,43,M,iOS,organic
U003480,2023-03-01,SG,46,M,Android,referral
U003481,2023-03-01,TW,18,M,Web,organic
U003482,2023-03-01,SG,22,F,Web,paid_social
U003483,2023-03-01,TH,22,M,Android,organic
U003484,2023-03-01,TW,35,F,Android,paid_search
U003485,2023-03-01,ID,24,Other,iOS,paid_social
U003486,2023-03-01,HK,43,F,Android,organic
U003487,2023-03-01,TW,26,F,Android,paid_social
U003488,2023-03-01,MY,30,M,Android,paid_search
U003489,2023-03-01,SG,28,F,Web,paid_search
U003490,2023-03-01,SG,39,M,iOS,organic
U003491,2023-03-01,HK,31,F,iOS,referral
U003492,2023-03-01,JP,27,M,Android,paid_search
U003493,2023-03-01,HK,44,Other,Android,paid_search
U003494,2023-03-01,HK,17,M,Android,organic
U003495,2023-03-01,TW,31,M,iOS,organic
U003496,2023-03-01,TH,32,F,iOS,organic
U003497,2023-03-01,TW,16,M,Android,paid_social
U003498,2023-03-01,TW,30,F,Android,organic
U003499,2023-03-01,HK,16,M,Android,paid_social
U003500,2023-03-01,JP,24,F,iOS,paid_social
U003501,2023-03-01,HK,16,F,Android,paid_social
U003502,2023-03-01,JP,51,Other,Android,referral
U003503,2023-03-01,TW,34,Other,iOS,email_campaign
U003504,2023-03-01,SG,26,F,iOS,organic
U003505,2023-03-01,Other,29,M,iOS,paid_search
U003506,2023-03-01,TW,38,F,iOS,organic
U003507,2023-03-01,PH,34,M,Android,referral
U003508,2023-03-01,MY,51,M,Android,organic
U003509,2023-03-01,TW,54,M,iOS,organic
U003510,2023-03-01,MY,47,M,Android,referral
U003511,2023-03-01,TW,32,F,iOS,paid_social
U003512,2023-03-01,HK,37,F,iOS,referral
U003513,2023-03-01,MY,29,F,iOS,paid_social
U003514,2023-03-01,SG,25,M,Web,paid_search
U003515,2023-03-01,TW,16,F,Web,referral
U003516,2023-03-01,TH,37,F,iOS,organic
U003517,2023-03-01,SG,53,M,iOS,email_campaign
U003518,2023-03-01,JP,29,F,iOS,email_campaign
U003519,2023-03-01,Other,19,F,iOS,paid_social
U003520,2023-03-01,ID,28,Other,Android,organic
U003521,2023-03-01,ID,31,M,iOS,referral
U003522,2023-03-01,HK,33,M,iOS,organic
U003523,2023-03-01,SG,41,M,Android,organic
U003524,2023-03-01,JP,26,F,Web,email_campaign
U003525,2023-03-01,Other,40,M,Android,organic
U003526,2023-03-01,MY,42,F,iOS,paid_search
U003527,2023-03-01,HK,25,M,iOS,organic
U003528,2023-03-01,TW,21,F,Android,paid_social
U003529,2023-03-01,TW,39,Other,Android,referral
U003530,2023-03-01,ID,39,M,iOS,paid_social
U003531,2023-03-01,TW,36,M,Android,paid_search
U003532,2023-03-02,HK,27,M,iOS,referral
U003533,2023-03-02,TW,31,M,Android,organic
U003534,2023-03-02,TH,24,F,iOS,referral
U003535,2023-03-02,HK,21,F,Web,paid_search
U003536,2023-03-02,HK,26,F,Android,organic
U003537,2023-03-02,MY,42,M,Android,organic
U003538,2023-03-02,TW,24,F,Android,referral
U003539,2023-03-02,TW,34,Other,Android,organic
U003540,2023-03-02,SG,19,M,iOS,paid_social
U003541,2023-03-02,HK,28,F,Android,paid_social
U003542,2023-03-02,Other,33,F,Web,organic
U003543,2023-03-02,SG,16,F,Web,paid_social
U003544,2023-03-02,TW,34,F,iOS,organic
U003545,2023-03-02,JP,42,F,Android,paid_search
U003546,2023-03-02,ID,27,M,iOS,referral
U003547,2023-03-02,HK,32,F,iOS,organic
U003548,2023-03-02,ID,42,M,Android,organic
U003549,2023-03-02,PH,48,M,Android,organic
U003550,2023-03-02,ID,37,M,iOS,referral
U003551,2023-03-02,TW,20,M,Android,paid_social
U003552,2023-03-02,JP,28,F,iOS,paid_social
U003553,2023-03-02,TW,28,M,iOS,paid_search
U003554,2023-03-02,ID,32,F,Web,organic
U003555,2023-03-02,TW,20,M,Android,paid_search
U003556,2023-03-02,HK,18,M,iOS,paid_social
U003557,2023-03-02,TW,29,F,iOS,organic
U003558,2023-03-02,TH,35,F,iOS,organic
U003559,2023-03-02,TW,39,F,iOS,referral
U003560,2023-03-02,ID,25,M,iOS,organic
U003561,2023-03-02,PH,16,F,Web,paid_social
U003562,2023-03-02,TW,50,F,Android,organic
U003563,2023-03-02,SG,29,F,Android,paid_social
U003564,2023-03-02,MY,40,M,Android,organic
U003565,2023-03-02,TW,36,F,Android,paid_social
U003566,2023-03-02,HK,29,F,iOS,organic
U003567,2023-03-02,SG,40,M,Android,paid_search
U003568,2023-03-02,TW,26,F,Android,organic
U003569,2023-03-02,JP,26,F,Android,paid_search
U003570,2023-03-02,MY,34,F,iOS,paid_social
U003571,2023-03-02,TW,21,F,iOS,referral
U003572,2023-03-02,TH,22,F,Android,referral
U003573,2023-03-02,TH,52,F,Android,email_campaign
U003574,2023-03-02,HK,32,M,iOS,organic
U003575,2023-03-02,PH,33,F,iOS,paid_search
U003576,2023-03-02,TW,38,M,Android,paid_search
U003577,2023-03-03,TW,27,M,iOS,organic
U003578,2023-03-03,TW,41,F,iOS,organic
U003579,2023-03-03,TW,52,F,Android,referral
U003580,2023-03-03,TW,32,F,Web,referral
U003581,2023-03-03,TW,39,M,iOS,organic
U003582,2023-03-03,MY,17,M,iOS,paid_social
U003583,2023-03-03,PH,43,M,iOS,paid_search
U003584,2023-03-03,TH,29,M,Android,paid_social
U003585,2023-03-03,TW,23,F,iOS,email_campaign
U003586,2023-03-03,TW,29,F,Android,organic
U003587,2023-03-03,Other,17,M,iOS,referral
U003588,2023-03-03,TW,32,M,Android,paid_search
U003589,2023-03-03,JP,44,F,iOS,paid_search
U003590,2023-03-03,PH,28,M,iOS,referral
U003591,2023-03-03,TW,22,F,Android,paid_social
U003592,2023-03-03,TW,39,M,iOS,paid_search
U003593,2023-03-03,HK,28,F,Android,organic
U003594,2023-03-03,Other,43,M,Android,referral
U003595,2023-03-03,TH,23,M,iOS,paid_search
U003596,2023-03-03,Other,36,F,iOS,paid_social
U003597,2023-03-03,TH,27,M,Android,referral
U003598,2023-03-03,TH,41,F,iOS,email_campaign
U003599,2023-03-03,TW,22,F,iOS,paid_social
U003600,2023-03-03,HK,45,M,Android,referral
U003601,2023-03-03,PH,35,F,Android,organic
U003602,2023-03-03,PH,41,M,iOS,paid_social
U003603,2023-03-03,HK,16,M,Android,paid_search
U003604,2023-03-03,Other,28,F,iOS,paid_search
U003605,2023-03-03,HK,35,F,iOS,organic
U003606,2023-03-03,ID,31,F,iOS,organic
U003607,2023-03-03,TH,28,F,Web,paid_social
U003608,2023-03-03,TW,38,F,Android,organic
U003609,2023-03-03,TW,28,F,iOS,referral
U003610,2023-03-03,JP,41,M,iOS,paid_search
U003611,2023-03-03,TH,18,M,Web,paid_social
U003612,2023-03-03,TW,24,F,Android,organic
U003613,2023-03-03,Other,33,M,Web,organic
U003614,2023-03-03,TW,57,M,Android,organic
U003615,2023-03-03,MY,39,F,iOS,paid_search
U003616,2023-03-03,HK,21,F,iOS,referral
U003617,2023-03-03,Other,20,F,Android,paid_social
U003618,2023-03-03,TW,32,F,Android,organic
U003619,2023-03-03,HK,39,F,Android,organic
U003620,2023-03-03,TH,16,M,iOS,paid_social
U003621,2023-03-03,HK,36,F,Android,email_campaign
U003622,2023-03-03,HK,27,M,iOS,organic
U003623,2023-03-03,HK,49,F,Android,referral
U003624,2023-03-03,TH,16,F,iOS,organic
U003625,2023-03-03,HK,19,F,Android,organic
U003626,2023-03-03,TW,39,M,iOS,referral
U003627,2023-03-03,ID,32,M,iOS,organic
U003628,2023-03-03,MY,27,F,iOS,referral
U003629,2023-03-03,JP,16,F,Android,email_campaign
U003630,2023-03-03,HK,16,M,Android,paid_search
U003631,2023-03-03,SG,20,F,Web,paid_search
U003632,2023-03-03,HK,38,M,Android,referral
U003633,2023-03-03,SG,33,F,iOS,paid_search
U003634,2023-03-03,TW,40,F,iOS,organic
U003635,2023-03-03,ID,34,M,Android,paid_social
U003636,2023-03-03,TW,48,M,iOS,organic
U003637,2023-03-03,JP,39,M,iOS,organic
U003638,2023-03-03,PH,18,F,Web,paid_social
U003639,2023-03-03,JP,47,M,Android,paid_search
U003640,2023-03-03,HK,47,F,iOS,organic
U003641,2023-03-03,TW,37,F,iOS,organic
U003642,2023-03-03,TW,29,M,iOS,organic
U003643,2023-03-03,TH,35,M,iOS,paid_social
U003644,2023-03-03,TW,47,F,Android,referral
U003645,2023-03-03,HK,45,F,iOS,referral
U003646,2023-03-03,TW,25,M,Android,email_campaign
U003647,2023-03-03,Other,29,F,iOS,paid_search
U003648,2023-03-03,SG,24,M,Android,paid_social
U003649,2023-03-03,JP,18,M,iOS,paid_social
U003650,2023-03-03,MY,38,Other,Android,organic
U003651,2023-03-03,HK,38,F,Android,paid_search
U003652,2023-03-04,TH,30,M,Android,organic
U003653,2023-03-04,TW,32,M,Android,referral
U003654,2023-03-04,TW,29,M,Android,paid_social
U003655,2023-03-04,HK,27,F,iOS,organic
U003656,2023-03-04,TH,34,F,iOS,paid_search
U003657,2023-03-04,PH,24,M,Android,referral
U003658,2023-03-04,TH,41,M,Android,paid_social
U003659,2023-03-04,TW,47,F,Android,organic
U003660,2023-03-04,HK,35,M,iOS,paid_search
U003661,2023-03-04,TW,33,F,Android,paid_search
U003662,2023-03-04,JP,31,F,Android,referral
U003663,2023-03-04,TW,21,M,Web,referral
U003664,2023-03-04,HK,26,F,Android,organic
U003665,2023-03-04,ID,37,M,iOS,paid_social
U003666,2023-03-04,SG,24,F,Web,paid_social
U003667,2023-03-04,HK,48,M,iOS,referral
U003668,2023-03-04,MY,24,M,Android,referral
U003669,2023-03-04,MY,23,M,Web,referral
U003670,2023-03-04,HK,23,F,Web,paid_social
U003671,2023-03-04,JP,29,F,Web,paid_search
U003672,2023-03-04,PH,32,F,Android,email_campaign
U003673,2023-03-04,MY,30,Other,iOS,referral
U003674,2023-03-04,TW,23,M,iOS,referral
U003675,2023-03-04,TW,37,M,iOS,organic
U003676,2023-03-04,JP,28,F,Android,organic
U003677,2023-03-04,TW,41,M,Android,organic
U003678,2023-03-04,TW,39,F,Android,organic
U003679,2023-03-04,HK,31,F,iOS,organic
U003680,2023-03-04,HK,43,F,iOS,organic
U003681,2023-03-04,TW,23,M,iOS,referral
U003682,2023-03-04,HK,29,M,Android,organic
U003683,2023-03-04,SG,16,F,Android,organic
U003684,2023-03-04,PH,33,F,Web,organic
U003685,2023-03-04,HK,42,Other,Android,paid_search
U003686,2023-03-04,HK,20,M,Web,referral
U003687,2023-03-04,Other,30,F,Web,referral
U003688,2023-03-04,TW,33,M,Android,paid_social
U003689,2023-03-04,JP,30,F,Android,organic
U003690,2023-03-04,HK,23,F,iOS,referral
U003691,2023-03-04,ID,24,Other,Android,organic
U003692,2023-03-04,SG,40,M,Android,email_campaign
U003693,2023-03-04,SG,27,M,iOS,organic
U003694,2023-03-04,MY,32,F,Web,referral
U003695,2023-03-04,Other,23,M,Android,paid_search
U003696,2023-03-05,SG,27,M,Android,referral
U003697,2023-03-05,TW,29,F,Android,paid_social
U003698,2023-03-05,TW,34,M,Android,organic
U003699,2023-03-05,TW,23,M,iOS,organic
U003700,2023-03-05,TW,36,F,Web,paid_search
U003701,2023-03-05,HK,36,F,iOS,organic
U003702,2023-03-05,JP,34,F,iOS,organic
U003703,2023-03-05,TH,27,M,Android,paid_social
U003704,2023-03-05,HK,29,F,Android,paid_search
U003705,2023-03-05,HK,41,F,Web,email_campaign
U003706,2023-03-05,TW,49,F,iOS,organic
U003707,2023-03-05,MY,46,M,Android,referral
U003708,2023-03-05,HK,32,M,Android,organic
U003709,2023-03-05,HK,16,F,iOS,paid_social
U003710,2023-03-05,SG,31,F,iOS,referral
U003711,2023-03-05,TW,33,Other,Android,email_campaign
U003712,2023-03-05,HK,43,M,iOS,organic
U003713,2023-03-05,MY,27,F,iOS,referral
U003714,2023-03-05,MY,39,M,Web,organic
U003715,2023-03-05,HK,16,F,Android,referral
U003716,2023-03-05,HK,46,M,Web,organic
U003717,2023-03-05,TW,33,F,Android,organic
U003718,2023-03-05,MY,43,M,iOS,organic
U003719,2023-03-05,HK,43,F,Android,email_campaign
U003720,2023-03-05,TW,18,F,iOS,referral
U003721,2023-03-05,HK,37,M,Web,referral
U003722,2023-03-05,TW,42,F,iOS,organic
U003723,2023-03-05,SG,30,F,Android,organic
U003724,2023-03-05,PH,35,F,Android,referral
U003725,2023-03-05,TW,39,F,Android,paid_social
U003726,2023-03-05,TW,24,F,Android,paid_social
U003727,2023-03-05,HK,28,M,iOS,organic
U003728,2023-03-05,MY,32,F,Android,paid_search
U003729,2023-03-05,TW,22,M,Android,organic
U003730,2023-03-05,JP,28,F,Android,referral
U003731,2023-03-05,TW,26,Other,Web,referral
U003732,2023-03-05,MY,23,F,Web,referral
U003733,2023-03-05,PH,21,F,iOS,paid_search
U003734,2023-03-05,SG,20,F,iOS,email_campaign
U003735,2023-03-05,SG,33,F,Android,paid_search
U003736,2023-03-05,ID,56,M,iOS,organic
U003737,2023-03-05,ID,23,F,Android,organic
U003738,2023-03-05,TH,24,F,iOS,organic
U003739,2023-03-05,SG,32,F,iOS,referral
U003740,2023-03-05,TW,53,M,iOS,referral
U003741,2023-03-05,HK,16,F,Android,referral
U003742,2023-03-05,TW,18,M,Android,referral
U003743,2023-03-05,TW,21,F,iOS,email_campaign
U003744,2023-03-05,HK,49,F,Android,organic
U003745,2023-03-05,PH,45,F,iOS,organic
U003746,2023-03-05,TH,23,M,Android,referral
U003747,2023-03-05,JP,41,M,iOS,organic
U003748,2023-03-05,TW,28,F,iOS,organic
U003749,2023-03-05,TW,39,Other,Web,referral
U003750,2023-03-05,JP,49,M,Android,referral
U003751,2023-03-05,TW,18,F,Android,email_campaign
U003752,2023-03-05,SG,26,F,Android,paid_social
U003753,2023-03-06,HK,20,M,iOS,referral
U003754,2023-03-06,MY,16,F,iOS,paid_search
U003755,2023-03-06,MY,29,M,iOS,organic
U003756,2023-03-06,TW,27,M,Android,organic
U003757,2023-03-06,HK,37,M,iOS,organic
U003758,2023-03-06,ID,30,M,Android,email_campaign
U003759,2023-03-06,TW,31,F,iOS,paid_search
U003760,2023-03-06,TW,18,M,Android,referral
U003761,2023-03-06,TW,50,M,iOS,paid_search
U003762,2023-03-06,SG,16,M,Android,paid_search
U003763,2023-03-06,TW,26,M,iOS,referral
U003764,2023-03-06,TH,26,M,Android,paid_social
U003765,2023-03-06,TW,33,F,Android,paid_social
U003766,2023-03-06,TH,33,M,Android,organic
U003767,2023-03-06,TW,52,F,iOS,email_campaign
U003768,2023-03-06,MY,24,M,iOS,email_campaign
U003769,2023-03-06,TW,35,F,Android,referral
U003770,2023-03-06,TH,22,Other,iOS,organic
U003771,2023-03-06,PH,44,M,Android,paid_search
U003772,2023-03-06,JP,31,Other,iOS,paid_social
U003773,2023-03-06,TW,26,F,iOS,organic
